strategy,time_step,mean_fraction,std_fraction,tau,seed_fraction
random,17,0.14880368487454557,0.004780363362116196,0.1,0.02
random,18,0.15056997603637096,0.005063942660586763,0.1,0.02
random,19,0.15204661336438902,0.005340241165938762,0.1,0.02
random,20,0.15332019439654207,0.0055844008197796875,0.1,0.02
random,21,0.15450717789075272,0.00586826796530972,0.1,0.02
random,22,0.15560607078602195,0.006327384582979137,0.1,0.02
random,23,0.15652504983091084,0.006561980914556908,0.1,0.02
random,24,0.15739027867983546,0.006699829643493698,0.1,0.02
random,25,0.15821967406478393,0.006868654895006411,0.1,0.02
random,26,0.15891394742932224,0.007033864261959295,0.1,0.02
random,27,0.15948205713944444,0.007159758501017932,0.1,0.02
random,28,0.16001209379409195,0.007294649686323113,0.1,0.02
random,29,0.1604398557703075,0.00735303716021294,0.1,0.02
random,30,0.16078400633057863,0.007408560594586549,0.1,0.02
random,31,0.161070674042388,0.007443502212462317,0.1,0.02
random,32,0.1613215082902212,0.0074946434354144645,0.1,0.02
random,33,0.1615111270370951,0.007550095052629852,0.1,0.02
random,34,0.16167163109448837,0.007570095098297409,0.1,0.02
random,35,0.16186348943286077,0.007626253478272859,0.1,0.02
random,36,0.16200458369726695,0.0076858456121135935,0.1,0.02
random,37,0.16320815675813324,0.007316642347351355,0.1,0.02
random,38,0.16329193406974418,0.007340949040731883,0.1,0.02
random,39,0.16562632309200134,0.0068114017542009195,0.1,0.02
random,40,0.16828439825909086,0.006319581087471842,0.1,0.02
random,41,0.16840384313901144,0.006228461484665418,0.1,0.02
random,42,0.1691171530312871,0.006835448868217426,0.1,0.02
random,43,0.1692533948474465,0.008120635792097129,0.1,0.02
random,44,0.16941016625234226,0.007906914005336312,0.1,0.02
random,45,0.1695395648722562,0.007728813111738572,0.1,0.02
random,46,0.16959431044221976,0.007653424467102263,0.1,0.02
random,47,0.16587161168469539,0.005553263710467467,0.1,0.02
random,48,0.16591640351466558,0.005511033568182521,0.1,0.02
random,49,0.16597612595462588,0.005437130819183917,0.1,0.02
random,50,0.16601345247960106,0.005384343141327761,0.1,0.02
random,51,0.1622882652870783,0.0,0.1,0.02
random,52,0.1623703836420237,0.0,0.1,0.02
random,53,0.16244503669197405,0.0,0.1,0.02
random,54,0.1625420856569095,0.0,0.1,0.02
random,55,0.16258687748687972,0.0,0.1,0.02
random,56,0.16263166931684994,0.0,0.1,0.02
random,57,0.16267646114682016,0.0,0.1,0.02
random,58,0.16269139175681022,0.0,0.1,0.02
random,59,0.16269885706180526,0.0,0.1,0.02
random,60,0.1627063223668003,0.0,0.1,0.02
random,61,0.16271378767179534,0.0,0.1,0.02
random,62,0.16271378767179534,0.0,0.1,0.02
betweenness,0,0.04999514755175323,0.0,0.1,0.05
betweenness,1,0.3480399841735534,0.0,0.1,0.05
betweenness,2,0.4922995378976208,0.0,0.1,0.05
betweenness,3,0.5749031376676894,0.0,0.1,0.05
betweenness,4,0.6228527916508029,0.0,0.1,0.05
betweenness,5,0.6518778974715012,0.0,0.1,0.05
betweenness,6,0.6690779601800632,0.0,0.1,0.05
betweenness,7,0.6795667136980882,0.0,0.1,0.05
betweenness,8,0.6856658678790322,0.0,0.1,0.05
betweenness,9,0.6892118877516741,0.0,0.1,0.05
betweenness,10,0.6911080752204132,0.0,0.1,0.05
betweenness,11,0.6922651974946437,0.0,0.1,0.05
betweenness,12,0.6930714504341075,0.0,0.1,0.05
betweenness,13,0.6936388136137301,0.0,0.1,0.05
betweenness,14,0.6941016625234224,0.0,0.1,0.05
betweenness,15,0.6942733645383082,0.0,0.1,0.05
betweenness,16,0.6943704135032437,0.0,0.1,0.05
betweenness,17,0.694422670638209,0.0,0.1,0.05
betweenness,18,0.6944525318581891,0.0,0.1,0.05
betweenness,19,0.6944525318581891,0.0,0.1,0.05
degree,0,0.04999514755175323,0.0,0.1,0.05
degree,1,0.3252260121087247,0.0,0.1,0.05
degree,2,0.4634983912267735,0.0,0.1,0.05
degree,3,0.5436832321784506,0.0,0.1,0.05
degree,4,0.5904608332773436,0.0,0.1,0.05
degree,5,0.6175822863243078,0.0,0.1,0.05
degree,6,0.6329309533941009,0.0,0.1,0.05
degree,7,0.6414861929184117,0.0,0.1,0.05
degree,8,0.6462191962852643,0.0,0.1,0.05
degree,9,0.648906706083477,0.0,0.1,0.05
degree,10,0.6507133098922756,0.0,0.1,0.05
degree,11,0.6517733832015707,0.0,0.1,0.05
degree,12,0.6522213015012729,0.0,0.1,0.05
degree,13,0.6524377953461289,0.0,0.1,0.05
degree,14,0.6525049830910842,0.0,0.1,0.05
degree,15,0.6525572402260494,0.0,0.1,0.05
degree,16,0.6525796361410345,0.0,0.1,0.05
degree,17,0.6525871014460296,0.0,0.1,0.05
degree,18,0.6525871014460296,0.0,0.1,0.05
random,0,0.04999514755175323,0.0,0.1,0.05
random,1,0.09652415399431144,0.001278145340436154,0.1,0.05
random,2,0.13753704657603788,0.0019930274998107168,0.1,0.05
random,3,0.1721678499175084,0.0025474676790786114,0.1,0.05
random,4,0.20084357946443904,0.0026521398861698753,0.1,0.05
random,5,0.22448022813972063,0.003260166680494658,0.1,0.05
random,6,0.2445820548998529,0.003917456288465172,0.1,0.05
random,7,0.2613588348151964,0.0043597861243152795,0.1,0.05
random,8,0.2749031376676894,0.00475973995190635,0.1,0.05
random,9,0.2858980388643778,0.004940142602890095,0.1,0.05
random,10,0.2947302412040044,0.004676764497559467,0.1,0.05
random,11,0.30177599605831895,0.004392251737851719,0.1,0.05
random,12,0.30748770091002064,0.004101054803130128,0.1,0.05
random,13,0.31210424551895066,0.003706331674859461,0.1,0.05
random,14,0.31600337431785774,0.0036243732415213374,0.1,0.05
random,15,0.3190342881458422,0.003582470499693661,0.1,0.05
random,16,0.32144184900674116,0.0034396337293499473,0.1,0.05
random,17,0.3233455017804753,0.0034476715957623113,0.1,0.05
random,18,0.32496472643389845,0.003596807050724929,0.1,0.05
random,19,0.32628384582652126,0.003663584936173854,0.1,0.05
random,20,0.32743872850925326,0.003733604948917859,0.1,0.05
random,21,0.3284943226355513,0.003740820226884871,0.1,0.05
random,22,0.32951781595037066,0.003727905609629249,0.1,0.05
random,23,0.3304293296902645,0.003658500485879174,0.1,0.05
random,24,0.331177353250767,0.003705804937311919,0.1,0.05
random,25,0.3317812964248654,0.0037372490417369357,0.1,0.05
random,26,0.3323001351220204,0.003722803882438423,0.1,0.05
random,27,0.33271819220174237,0.0037268967889303407,0.1,0.05
random,28,0.33308249908550014,0.003725394473225016,0.1,0.05
random,29,0.3333027255828537,0.003719925598047525,0.1,0.05
random,30,0.3334945839212261,0.00373589633902548,0.1,0.05
random,31,0.33361253574014765,0.0037405924459242433,0.1,0.05
random,32,0.33377527938903945,0.0037278563586056928,0.1,0.05
random,33,0.33389920345195706,0.003760076829476135,0.1,0.05
random,34,0.33399028017289645,0.0037745400368403466,0.1,0.05
random,35,0.33405672138735226,0.0037940571154762614,0.1,0.05
random,36,0.334108231991818,0.0038186440596260597,0.1,0.05
random,37,0.3353079065045202,0.003900296444760162,0.1,0.05
random,38,0.3354074439044541,0.00391330238727075,0.1,0.05
random,39,0.33557143177084503,0.004439156222098651,0.1,0.05
random,40,0.33545845682192016,0.0046318613033322995,0.1,0.05
random,41,0.3355903438768324,0.004727797948222871,0.1,0.05
random,42,0.3356699737967795,0.004782744230446849,0.1,0.05
random,43,0.3357919071116984,0.0048856718816055,0.1,0.05
random,44,0.33588646764163554,0.004963232106299199,0.1,0.05
random,45,0.33515113509962446,0.0066881987843747945,0.1,0.05
random,46,0.33530790650452025,0.006740986462230931,0.1,0.05
random,47,0.3354422819944309,0.006825446746800764,0.1,0.05
random,48,0.33553933095936633,0.006920464566941876,0.1,0.05
random,49,0.3356139840093167,0.007004924851511709,0.1,0.05
random,50,0.33568117175427203,0.007089385136081543,0.1,0.05
random,51,0.33589766559912804,0.007395553667647218,0.1,0.05
random,52,0.34145558516793206,0.0,0.1,0.05
random,53,0.34166461370779305,0.0,0.1,0.05
random,54,0.3417765932827186,0.0,0.1,0.05
random,55,0.3418288504176838,0.0,0.1,0.05
random,56,0.34185124633266895,0.0,0.1,0.05
random,57,0.34187364224765404,0.0,0.1,0.05
random,58,0.3419258993826193,0.0,0.1,0.05
random,59,0.34200055243256966,0.0,0.1,0.05
random,60,0.3420378789575448,0.0,0.1,0.05
random,61,0.34204534426253985,0.0,0.1,0.05
random,62,0.34204534426253985,0.0,0.1,0.05
betweenness,0,0.002493411868341881,0.0,0.15,0.0025
betweenness,1,0.05725888931192284,0.0,0.15,0.0025
betweenness,2,0.09190536979388293,0.0,0.15,0.0025
betweenness,3,0.1206094674997947,0.0,0.15,0.0025
betweenness,4,0.1434831620045837,0.0,0.15,0.0025
betweenness,5,0.1626018080968698,0.0,0.15,0.0025
betweenness,6,0.17785342620172748,0.0,0.15,0.0025
betweenness,7,0.18939478772405247,0.0,0.15,0.0025
betweenness,8,0.19879360671280225,0.0,0.15,0.0025
betweenness,9,0.20592297298306123,0.0,0.15,0.0025
betweenness,10,0.21172351496420388,0.0,0.15,0.0025
betweenness,11,0.21612804491127485,0.0,0.15,0.0025
betweenness,12,0.22045045650340045,0.0,0.15,0.0025
betweenness,13,0.2244294640657544,0.0,0.15,0.0025
betweenness,14,0.22773659417855513,0.0,0.15,0.0025
betweenness,15,0.23050622233171336,0.0,0.15,0.0025
betweenness,16,0.2333355729248318,0.0,0.15,0.0025
betweenness,17,0.23547811545840705,0.0,0.15,0.0025
betweenness,18,0.23764305390696733,0.0,0.15,0.0025
betweenness,19,0.23940486588579576,0.0,0.15,0.0025
betweenness,20,0.2412189349995894,0.0,0.15,0.0025
betweenness,21,0.24316737960329368,0.0,0.15,0.0025
betweenness,22,0.24523526908691853,0.0,0.15,0.0025
betweenness,23,0.24712399125066256,0.0,0.15,0.0025
betweenness,24,0.24863944816465477,0.0,0.15,0.0025
betweenness,25,0.2499309459287959,0.0,0.15,0.0025
betweenness,26,0.250991019238091,0.0,0.15,0.0025
betweenness,27,0.2516703619926392,0.0,0.15,0.0025
betweenness,28,0.2523422394421924,0.0,0.15,0.0025
betweenness,29,0.2529917209767605,0.0,0.15,0.0025
betweenness,30,0.2534620351914477,0.0,0.15,0.0025
betweenness,31,0.2541264473360059,0.0,0.15,0.0025
betweenness,32,0.2546042268556882,0.0,0.15,0.0025
betweenness,33,0.2548729778355095,0.0,0.15,0.0025
betweenness,34,0.2552462430852612,0.0,0.15,0.0025
betweenness,35,0.25552245937007756,0.0,0.15,0.0025
betweenness,36,0.2559255858398095,0.0,0.15,0.0025
betweenness,37,0.25623166334460595,0.0,0.15,0.0025
betweenness,38,0.2565825326793726,0.0,0.15,0.0025
betweenness,39,0.2567691653042485,0.0,0.15,0.0025
betweenness,40,0.2569184714041492,0.0,0.15,0.0025
betweenness,41,0.2569781938441095,0.0,0.15,0.0025
betweenness,42,0.25703045097907473,0.0,0.15,0.0025
betweenness,43,0.2571051040290251,0.0,0.15,0.0025
betweenness,44,0.25714989585899534,0.0,0.15,0.0025
betweenness,45,0.2572170836039506,0.0,0.15,0.0025
betweenness,46,0.2572768060439109,0.0,0.15,0.0025
betweenness,47,0.25730666726389106,0.0,0.15,0.0025
betweenness,48,0.25732906317887616,0.0,0.15,0.0025
betweenness,49,0.25732906317887616,0.0,0.15,0.0025
degree,0,0.002493411868341881,0.0,0.15,0.0025
degree,1,0.06378356587758392,0.0,0.15,0.0025
degree,2,0.1033123558262973,0.0,0.15,0.0025
degree,3,0.13725709763872404,0.0,0.15,0.0025
degree,4,0.1654983464349436,0.0,0.15,0.0025
degree,5,0.18737915537539288,0.0,0.15,0.0025
degree,6,0.2057587362731704,0.0,0.15,0.0025
degree,7,0.22138361962777992,0.0,0.15,0.0025
degree,8,0.23398505445939993,0.0,0.15,0.0025
degree,9,0.2445559263323703,0.0,0.15,0.0025
degree,10,0.2525960598120236,0.0,0.15,0.0025
degree,11,0.2588445200928684,0.0,0.15,0.0025
degree,12,0.26451815188909544,0.0,0.15,0.0025
degree,13,0.26902719610609693,0.0,0.15,0.0025
degree,14,0.27224474255895725,0.0,0.15,0.0025
degree,15,0.2751786074220062,0.0,0.15,0.0025
degree,16,0.2770822601957403,0.0,0.15,0.0025
degree,17,0.2788440721745687,0.0,0.15,0.0025
degree,18,0.27996386792382405,0.0,0.15,0.0025
degree,19,0.2808373086082432,0.0,0.15,0.0025
degree,20,0.2815465125827716,0.0,0.15,0.0025
degree,21,0.2820765492374191,0.0,0.15,0.0025
degree,22,0.28250207162213614,0.0,0.15,0.0025
degree,23,0.28289026748187796,0.0,0.15,0.0025
degree,24,0.2832112755966645,0.0,0.15,0.0025
degree,25,0.28336804700156026,0.0,0.15,0.0025
degree,26,0.283517353101461,0.0,0.15,0.0025
degree,27,0.2836293326763865,0.0,0.15,0.0025
degree,28,0.28370398572633687,0.0,0.15,0.0025
degree,29,0.2837114510313319,0.0,0.15,0.0025
degree,30,0.2837114510313319,0.0,0.15,0.0025
random,0,0.002493411868341881,0.0,0.15,0.0025
random,1,0.004892760893746314,0.00020647113671519871,0.15,0.0025
random,2,0.007636260479421887,0.0004622257124603491,0.15,0.0025
random,3,0.00964144140108844,0.0004768486899672633,0.15,0.0025
random,4,0.011345024000955559,0.0006411480661225635,0.15,0.0025
random,5,0.012846296835457214,0.0007597824117117234,0.15,0.0025
random,6,0.014087030525632125,0.0009999112730325647,0.15,0.0025
random,7,0.015022433241510083,0.00106053497117809,0.15,0.0025
random,8,0.01571670660604839,0.0011349448948281544,0.15,0.0025
random,9,0.016271378767179535,0.0012719783428852716,0.15,0.0025
random,10,0.01671332482288564,0.001376762729489286,0.15,0.0025
random,11,0.01707016640164834,0.0015059419794951968,0.15,0.0025
random,12,0.017350115338962174,0.001607565410547846,0.15,0.0025
random,13,0.01755317163482714,0.0017385349204316158,0.15,0.0025
random,14,0.01772487364971296,0.0018591958696002084,0.15,0.0025
random,15,0.017875672810612676,0.0019526851068479782,0.15,0.0025
random,16,0.018005569117526297,0.0020249514994651395,0.15,0.0025
random,17,0.01810112502146275,0.002078238206506523,0.15,0.0025
random,18,0.018453404469395154,0.002113536631582554,0.15,0.0025
random,19,0.01858031465431076,0.0021212386785218924,0.15,0.0025
random,20,0.018717178579219743,0.0022102906658064245,0.15,0.0025
random,21,0.01885155406913038,0.002272734152646301,0.15,0.0025
random,22,0.019005733354236186,0.0024661683758176014,0.15,0.0025
random,23,0.019093450687927855,0.002522294576050859,0.15,0.0025
random,24,0.0192231603622166,0.0027576935003275345,0.15,0.0025
random,25,0.01929248105145621,0.002770284439658314,0.15,0.0025
random,26,0.01935326996355865,0.002772265768979835,0.15,0.0025
random,27,0.019707160969394736,0.0029141185637408125,0.15,0.0025
random,28,0.019748220146867435,0.0029074834480772908,0.15,0.0025
random,29,0.019778081366847576,0.002897902807847745,0.15,0.0025
random,30,0.018670727792583965,0.0009438224230456421,0.15,0.0025
random,31,0.01871178697005666,0.0010898066912131672,0.15,0.0025
random,32,0.01884491824246813,0.0013160198535132573,0.15,0.0025
random,33,0.018867314157453238,0.0013039375646698404,0.15,0.0025
random,34,0.01888722163744,0.0012953541153535326,0.15,0.0025
random,35,0.018323591110314813,0.0011560501450497858,0.15,0.0025
random,36,0.017513605518353452,0.0,0.15,0.0025
random,37,0.017521070823348486,0.0,0.15,0.0025
random,38,0.017521070823348486,0.0,0.15,0.0025
betweenness,0,0.004994289041678797,0.0,0.15,0.005
betweenness,1,0.09224877382365457,0.0,0.15,0.005
betweenness,2,0.14804446335655044,0.0,0.15,0.005
betweenness,3,0.1924854239919972,0.0,0.15,0.005
betweenness,4,0.22655707598933955,0.0,0.15,0.005
betweenness,5,0.2521705374273066,0.0,0.15,0.005
betweenness,6,0.27237165274387287,0.0,0.15,0.005
betweenness,7,0.2873470545639142,0.0,0.15,0.005
betweenness,8,0.29960508536576264,0.0,0.15,0.005
betweenness,9,0.31002665113883227,0.0,0.15,0.005
betweenness,10,0.3182086254133913,0.0,0.15,0.005
betweenness,11,0.32443468977925094,0.0,0.15,0.005
betweenness,12,0.32948123595589496,0.0,0.15,0.005
betweenness,13,0.33357222309317447,0.0,0.15,0.005
betweenness,14,0.3366404634461341,0.0,0.15,0.005
betweenness,15,0.3394175569042873,0.0,0.15,0.005
betweenness,16,0.3421647891424604,0.0,0.15,0.005
betweenness,17,0.3443297275910207,0.0,0.15,0.005
betweenness,18,0.3461139354848342,0.0,0.15,0.005
betweenness,19,0.34729345367404985,0.0,0.15,0.005
betweenness,20,0.3484953677782506,0.0,0.15,0.005
betweenness,21,0.3492792248027293,0.0,0.15,0.005
betweenness,22,0.34983165737236194,0.0,0.15,0.005
betweenness,23,0.3502049226221137,0.0,0.15,0.005
betweenness,24,0.35046620829694,0.0,0.15,0.005
betweenness,25,0.35073495927676124,0.0,0.15,0.005
betweenness,26,0.35086933476667187,0.0,0.15,0.005
betweenness,27,0.3509663837316074,0.0,0.15,0.005
betweenness,28,0.351100759221518,0.0,0.15,0.005
betweenness,29,0.35130232245638393,0.0,0.15,0.005
betweenness,30,0.35144416325128963,0.0,0.15,0.005
betweenness,31,0.3515412122162251,0.0,0.15,0.005
betweenness,32,0.35158600404619533,0.0,0.15,0.005
betweenness,33,0.3516457264861556,0.0,0.15,0.005
betweenness,34,0.351727844841101,0.0,0.15,0.005
betweenness,35,0.3517950325860563,0.0,0.15,0.005
betweenness,36,0.3518398244160265,0.0,0.15,0.005
betweenness,37,0.3518547550260166,0.0,0.15,0.005
betweenness,38,0.3518547550260166,0.0,0.15,0.005
degree,0,0.004994289041678797,0.0,0.15,0.005
degree,1,0.09583212022127165,0.0,0.15,0.005
degree,2,0.15451688278724626,0.0,0.15,0.005
degree,3,0.201682679745881,0.0,0.15,0.005
degree,4,0.23772517226191275,0.0,0.15,0.005
degree,5,0.26492127835882734,0.0,0.15,0.005
degree,6,0.28630191186460924,0.0,0.15,0.005
degree,7,0.3029420766985435,0.0,0.15,0.005
degree,8,0.3156928176300643,0.0,0.15,0.005
degree,9,0.3248079550290027,0.0,0.15,0.005
degree,10,0.33256440691884465,0.0,0.15,0.005
degree,11,0.3384097407299575,0.0,0.15,0.005
degree,12,0.3427321523220831,0.0,0.15,0.005
degree,13,0.34622591505975975,0.0,0.15,0.005
degree,14,0.3493538778526797,0.0,0.15,0.005
degree,15,0.35176517136607616,0.0,0.15,0.005
degree,16,0.3535568445648847,0.0,0.15,0.005
degree,17,0.35465424439915494,0.0,0.15,0.005
degree,18,0.35553515038856914,0.0,0.15,0.005
degree,19,0.3561547707031571,0.0,0.15,0.005
degree,20,0.3565355012579039,0.0,0.15,0.005
degree,21,0.35677439101774505,0.0,0.15,0.005
degree,22,0.3569983501675961,0.0,0.15,0.005
degree,23,0.3572148440124521,0.0,0.15,0.005
degree,24,0.3574313378573082,0.0,0.15,0.005
degree,25,0.35776727658208474,0.0,0.15,0.005
degree,26,0.35805095817189614,0.0,0.15,0.005
degree,27,0.35828984793173724,0.0,0.15,0.005
degree,28,0.3584690152516181,0.0,0.15,0.005
degree,29,0.35860339074152875,0.0,0.15,0.005
degree,30,0.3587452315364344,0.0,0.15,0.005
degree,31,0.3588796070263451,0.0,0.15,0.005
degree,32,0.35893932946630536,0.0,0.15,0.005
degree,33,0.35896919068628547,0.0,0.15,0.005
degree,34,0.35897665599128054,0.0,0.15,0.005
degree,35,0.35897665599128054,0.0,0.15,0.005
random,0,0.004994289041678797,0.0,0.15,0.005
random,1,0.009965435637872985,0.00030686449744691684,0.15,0.005
random,2,0.01464244921726277,0.0005892412307627174,0.15,0.005
random,3,0.0182377401028719,0.0007946411086481962,0.15,0.005
random,4,0.021626242040118548,0.000857037027612603,0.15,0.005
random,5,0.02424805715437504,0.0010892153160711585,0.15,0.005
random,6,0.026410009480937347,0.0013775507313796129,0.15,0.005
random,7,0.028180779825759783,0.0016834752902957434,0.15,0.005
random,8,0.02972908408173016,0.0019373774564418395,0.15,0.005
random,9,0.03110419326181571,0.002023182589228673,0.15,0.005
random,10,0.03232327756750502,0.002010143559662267,0.15,0.005
random,11,0.033354982717818935,0.002197605123633423,0.15,0.005
random,12,0.034323979306174555,0.0024592658084371917,0.15,0.005
random,13,0.035103357147656264,0.002731376353876454,0.15,0.005
random,14,0.03581181459168514,0.0029603643713376317,0.15,0.005
random,15,0.036546400603196645,0.0032354483139175045,0.15,0.005
random,16,0.03714362500279949,0.0035035772957464155,0.15,0.005
random,17,0.03768262002344106,0.003701026626869395,0.15,0.005
random,18,0.03807156241368241,0.00379190922537789,0.15,0.005
random,19,0.0384478137854322,0.003805948539310303,0.15,0.005
random,20,0.03877628720521377,0.0038309144430557674,0.15,0.005
random,21,0.039142087149970514,0.003929160536578249,0.15,0.005
random,22,0.03946533485625555,0.003986378501421774,0.15,0.005
random,23,0.0397281135920808,0.004083697050136537,0.15,0.005
random,24,0.03999910416340059,0.004226145136763581,0.15,0.005
random,25,0.0403532914114984,0.004561408429439032,0.15,0.005
random,26,0.040510062816394146,0.004627623749719705,0.15,0.005
random,27,0.04177024777347278,0.0034989789741889884,0.15,0.005
random,28,0.04187196255403015,0.0035325521177040986,0.15,0.005
random,29,0.04204459773204034,0.003822979699502097,0.15,0.005
random,30,0.042121383726275,0.0038432202044447563,0.15,0.005
random,31,0.04124829853256989,0.0032603566133715825,0.15,0.005
random,32,0.042819123125275284,0.0027991500959413,0.15,0.005
random,33,0.04223869566191127,0.003853500483499286,0.15,0.005
random,34,0.04234320993184176,0.003990748445925292,0.15,0.005
random,35,0.042429060939284675,0.004112160104994445,0.15,0.005
random,36,0.045493568639746775,0.0,0.15,0.005
random,37,0.04556822168969713,0.0,0.15,0.005
random,38,0.04609825834434466,0.0,0.15,0.005
random,39,0.046426731764126226,0.0,0.15,0.005
random,40,0.046680552133957436,0.0,0.15,0.005
random,41,0.046874650063828356,0.0,0.15,0.005
random,42,0.04708367860368935,0.0,0.15,0.005
random,43,0.0472404500085851,0.0,0.15,0.005
random,44,0.047367360193500706,0.0,0.15,0.005
random,45,0.04739722141348085,0.0,0.15,0.005
random,46,0.04741215202347092,0.0,0.15,0.005
random,47,0.04743454793845603,0.0,0.15,0.005
random,48,0.0474494785484461,0.0,0.15,0.005
random,49,0.0474494785484461,0.0,0.15,0.005
betweenness,0,0.009996043388352631,0.0,0.15,0.01
betweenness,1,0.143124827364822,0.0,0.15,0.01
betweenness,2,0.22431748449082883,0.0,0.15,0.01
betweenness,3,0.28430867543093474,0.0,0.15,0.01
betweenness,4,0.32786126477197225,0.0,0.15,0.01
betweenness,5,0.3610072189499302,0.0,0.15,0.01
betweenness,6,0.3862324845281554,0.0,0.15,0.01
betweenness,7,0.40474644091584355,0.0,0.15,0.01
betweenness,8,0.41859458168163466,0.0,0.15,0.01
betweenness,9,0.4294416698394213,0.0,0.15,0.01
betweenness,10,0.4375863175890052,0.0,0.15,0.01
betweenness,11,0.44370040237993924,0.0,0.15,0.01
betweenness,12,0.44790336909214423,0.0,0.15,0.01
betweenness,13,0.45120303389995,0.0,0.15,0.01
betweenness,14,0.4533903682634953,0.0,0.15,0.01
betweenness,15,0.4551447149373288,0.0,0.15,0.01
betweenness,16,0.4564138167864848,0.0,0.15,0.01
betweenness,17,0.45763066150067566,0.0,0.15,0.01
betweenness,18,0.45843691444013945,0.0,0.15,0.01
betweenness,19,0.45899681231476713,0.0,0.15,0.01
betweenness,20,0.4593775428695139,0.0,0.15,0.01
betweenness,21,0.45969855098430046,0.0,0.15,0.01
betweenness,22,0.4599299754391465,0.0,0.15,0.01
betweenness,23,0.46013900397900753,0.0,0.15,0.01
betweenness,24,0.4602285876389479,0.0,0.15,0.01
betweenness,25,0.4602659141639231,0.0,0.15,0.01
betweenness,26,0.4603032406888984,0.0,0.15,0.01
betweenness,27,0.46031070599389345,0.0,0.15,0.01
betweenness,28,0.46031070599389345,0.0,0.15,0.01
degree,0,0.009996043388352631,0.0,0.15,0.01
degree,1,0.1412808970310482,0.0,0.15,0.01
degree,2,0.22270497861190117,0.0,0.15,0.01
degree,3,0.2832112755966645,0.0,0.15,0.01
degree,4,0.326756399632707,0.0,0.15,0.01
degree,5,0.3586855090964741,0.0,0.15,0.01
degree,6,0.3824102483706972,0.0,0.15,0.01
degree,7,0.3996998947391996,0.0,0.15,0.01
degree,8,0.41206243981097845,0.0,0.15,0.01
degree,9,0.42087896501011557,0.0,0.15,0.01
degree,10,0.42691093144610426,0.0,0.15,0.01
degree,11,0.43162900420296674,0.0,0.15,0.01
degree,12,0.4351302322456384,0.0,0.15,0.01
degree,13,0.43792972161877675,0.0,0.15,0.01
degree,14,0.43971392951259025,0.0,0.15,0.01
degree,15,0.44080386404186545,0.0,0.15,0.01
degree,16,0.4416549088112995,0.0,0.15,0.01
degree,17,0.44221480668592716,0.0,0.15,0.01
degree,18,0.44258807193567895,0.0,0.15,0.01
degree,19,0.4428568229155002,0.0,0.15,0.01
degree,20,0.4429911984054108,0.0,0.15,0.01
degree,21,0.4431031779803364,0.0,0.15,0.01
degree,22,0.4432076922502669,0.0,0.15,0.01
degree,23,0.44326741469022723,0.0,0.15,0.01
degree,24,0.44326741469022723,0.0,0.15,0.01
random,0,0.009996043388352631,0.0,0.15,0.01
random,1,0.01977559293184923,0.0009026332756368543,0.15,0.01
random,2,0.02872649362089688,0.0012667918453567353,0.15,0.01
random,3,0.03624629534239621,0.0013564506881171342,0.15,0.01
random,4,0.042806058841533975,0.0015045218760959009,0.15,0.01
random,5,0.04849462124775108,0.0019003466273005232,0.15,0.01
random,6,0.05309996789918851,0.0023509915521636817,0.15,0.01
random,7,0.05707972199204199,0.0027424856855187848,0.15,0.01
random,8,0.060413727202824875,0.0029267808393264702,0.15,0.01
random,9,0.06321545616746173,0.003006376458700032,0.15,0.01
random,10,0.06576187170126835,0.003223200605612356,0.15,0.01
random,11,0.06796413667480386,0.003517997641222638,0.15,0.01
random,12,0.06953632990675834,0.0036946048425299132,0.15,0.01
random,13,0.07100848805177935,0.0036650141711588764,0.15,0.01
random,14,0.0721700895090069,0.003591264696820407,0.15,0.01
random,15,0.07308384284039923,0.0035766088468407457,0.15,0.01
random,16,0.07386172762088196,0.003492500568293533,0.15,0.01
random,17,0.07448508058796742,0.003463581957154364,0.15,0.01
random,18,0.07499794704112636,0.0034664512251758903,0.15,0.01
random,19,0.07546154248131808,0.0034725520608381365,0.15,0.01
random,20,0.0758213701820788,0.0035052153154514743,0.15,0.01
random,21,0.07611177054638567,0.0035392513308460855,0.15,0.01
random,22,0.0763081080677551,0.0035648567133586832,0.15,0.01
random,23,0.07647458436914441,0.0035785373805645687,0.15,0.01
random,24,0.07661045292005406,0.003589446166465743,0.15,0.01
random,25,0.07737622731687815,0.003170599442920482,0.15,0.01
random,26,0.07748323002180697,0.0031623111362427177,0.15,0.01
random,27,0.07812161728367412,0.002873744719191366,0.15,0.01
random,28,0.07823919583734593,0.0029037855084242782,0.15,0.01
random,29,0.07877603125189966,0.0028459158973344785,0.15,0.01
random,30,0.07921136518032444,0.002336882536675888,0.15,0.01
random,31,0.07954282472210403,0.002679888528268828,0.15,0.01
random,32,0.07962494307704941,0.002704227091337497,0.15,0.01
random,33,0.0789580424974929,0.0027806064850636122,0.15,0.01
random,34,0.0807148776063246,0.0006123370631313901,0.15,0.01
random,35,0.0808193918762551,0.0007495850255573988,0.15,0.01
random,36,0.08092763879868312,0.0009026692913402463,0.15,0.01
random,37,0.08182720805058491,0.0,0.15,0.01
random,38,0.08196904884549058,0.0,0.15,0.01
random,39,0.08208849372541115,0.0,0.15,0.01
random,40,0.08220047330033668,0.0,0.15,0.01
random,41,0.0822452651303069,0.0,0.15,0.01
random,42,0.08229752226527215,0.0,0.15,0.01
random,43,0.08231245287526222,0.0,0.15,0.01
random,44,0.08231991818025726,0.0,0.15,0.01
